gc.content	chr.arm
chr3_15000000	43.712	chr3
chr3_15050000	46.58	chr3
chr3_15100000	44.82	chr3
chr3_15150000	40.83	chr3
chr3_15200000	37.706	chr3
chr3_15250000	46.234	chr3
chr3_15300000	45.748	chr3
chr3_15350000	44.75	chr3
chr3_15400000	42.742	chr3
chr3_15450000	46.632	chr3
chr3_15500000	44.272	chr3
chr3_15550000	39.926	chr3
chr3_15600000	42.212	chr3
chr3_15650000	39.1	chr3
chr3_15700000	38.436	chr3
chr3_15750000	35.594	chr3
chr3_15800000	36.288	chr3
chr3_15850000	41.274	chr3
chr3_15900000	42.028	chr3
chr3_15950000	40.842	chr3
chr3_16000000	40.51	chr3
chr3_16050000	43.292	chr3
chr3_16100000	43.662	chr3
chr3_16150000	44.738	chr3
chr3_16200000	44.8	chr3
chr3_16250000	40.034	chr3
chr3_16300000	44.34	chr3
chr3_16350000	44.322	chr3
chr3_16400000	41.352	chr3
chr3_16450000	42.528	chr3
chr3_16500000	43.596	chr3
chr3_16550000	37.452	chr3
chr3_16600000	39.454	chr3
chr3_16650000	40.238	chr3
chr3_16700000	40.996	chr3
chr3_16750000	40.68	chr3
chr3_16800000	40.46	chr3
chr3_16850000	38.782	chr3
chr3_16900000	38.0535	chr3
chr3_16950000	39.028	chr3
chr3_17000000	38.514	chr3
chr3_17050000	39.77	chr3
chr3_17100000	43.96	chr3
chr3_17150000	43.072	chr3
chr3_17200000	37.098	chr3
chr3_17250000	37.046	chr3
chr3_17300000	36.474	chr3
chr3_17350000	33.706	chr3
chr3_17400000	35.264	chr3
chr3_17450000	36.736	chr3
chr3_17500000	35.794	chr3
chr3_17550000	36.382	chr3
chr3_17600000	37.114	chr3
chr3_17650000	36.374	chr3
chr3_17700000	40.194	chr3
chr3_17750000	39.952	chr3
chr3_17800000	40.76	chr3
chr3_17850000	38.852	chr3
chr3_17900000	39.606	chr3
chr3_17950000	38.648	chr3
chr3_18000000	39.46	chr3
chr3_18050000	39.198	chr3
chr3_18100000	38.892	chr3
chr3_18150000	36.676	chr3
chr3_18200000	37.56	chr3
chr3_18250000	36.744	chr3
chr3_18300000	36.136	chr3
chr3_18350000	35.322	chr3
chr3_18400000	38.06	chr3
chr3_18450000	35.366	chr3
chr3_18500000	37.138	chr3
chr3_18550000	37.262	chr3
chr3_18600000	37.476	chr3
chr3_18650000	38.024	chr3
chr3_18700000	37.886	chr3
chr3_18750000	37.132	chr3
chr3_18800000	37.498	chr3
chr3_18850000	35.996	chr3
chr3_18900000	36.746	chr3
chr3_18950000	38.262	chr3
chr3_19000000	36.522	chr3
chr3_19050000	36.326	chr3
chr3_19100000	39.294	chr3
chr3_19150000	33.67	chr3
chr3_19200000	36.702	chr3
chr3_19250000	36.822	chr3
chr3_19300000	35.292	chr3
chr3_19350000	35.912	chr3
chr3_19400000	34.53	chr3
chr3_19450000	38.116	chr3
chr3_19500000	37.588	chr3
chr3_19550000	37.242	chr3
chr3_19600000	37.01	chr3
chr3_19650000	38.628	chr3
chr3_19700000	38.648	chr3
chr3_19750000	36.844	chr3
chr3_19800000	38.738	chr3
chr3_19850000	40.19	chr3
chr3_19900000	41.106	chr3
chr3_19950000	39.258	chr3
chr3_20000000	42.544	chr3
chr3_20050000	40.474	chr3
chr3_20100000	38.874	chr3
chr3_20150000	37.044	chr3
chr3_20200000	37.108	chr3
chr3_20250000	39.568	chr3
chr3_20300000	38.62	chr3
chr3_20350000	39.182	chr3
chr3_20400000	37.848	chr3
chr3_20450000	37.048	chr3
chr3_20500000	36.904	chr3
chr3_20550000	37.138	chr3
chr3_20600000	36.948	chr3
chr3_20650000	36.64	chr3
chr3_20700000	36.318	chr3
chr3_20750000	36.804	chr3
chr3_20800000	35.918	chr3
chr3_20850000	37.814	chr3
chr3_20900000	35.488	chr3
chr3_20950000	36.54	chr3
chr3_21000000	35.536	chr3
chr3_21050000	36.068	chr3
chr3_21100000	35.622	chr3
chr3_21150000	36.454	chr3
chr3_21200000	37.59	chr3
chr3_21250000	37.726	chr3
chr3_21300000	35.764	chr3
chr3_21350000	37.842	chr3
chr3_21400000	36.188	chr3
chr3_21450000	36.064	chr3
chr3_21500000	37.4	chr3
chr3_21550000	36.14	chr3
chr3_21600000	37.672	chr3
chr3_21650000	36.682	chr3
chr3_21700000	38.838	chr3
chr3_21750000	37.324	chr3
chr3_21800000	35.354	chr3
chr3_21850000	35.584	chr3
chr3_21900000	34.33	chr3
chr3_21950000	36.934	chr3
chr3_22000000	36.168	chr3
chr3_22050000	37.15	chr3
chr3_22100000	35.936	chr3
chr3_22150000	35.164	chr3
chr3_22200000	36.438	chr3
chr3_22250000	34.57	chr3
chr3_22300000	34.912	chr3
chr3_22350000	36.856	chr3
chr3_22400000	36.694	chr3
chr3_22450000	36.988	chr3
chr3_22500000	36.62	chr3
chr3_22550000	36.918	chr3
chr3_22600000	37.418	chr3
chr3_22650000	36.206	chr3
chr3_22700000	38.676	chr3
chr3_22750000	36.076	chr3
chr3_22800000	38.24	chr3
chr3_22850000	38.81	chr3
chr3_22900000	37.166	chr3
chr3_22950000	40.738	chr3
chr3_23000000	38.022	chr3
chr3_23050000	40.406	chr3
chr3_23100000	38.442	chr3
chr3_23150000	39.478	chr3
chr3_23200000	37.67	chr3
chr3_23250000	37.852	chr3
chr3_23300000	37.522	chr3
chr3_23350000	37.504	chr3
chr3_23400000	37.872	chr3
chr3_23450000	38.16	chr3
chr3_23500000	37.312	chr3
chr3_23550000	38.788	chr3
chr3_23600000	43.72	chr3
chr3_23650000	42.91	chr3
chr3_23700000	43.312	chr3
chr3_23750000	43.63	chr3
chr3_23800000	40.414	chr3
chr3_23850000	42.482	chr3
chr3_23900000	42.896	chr3
chr3_23950000	41.098	chr3
chr3_24000000	41.134	chr3
chr3_24050000	39.364	chr3
chr3_24100000	41.516	chr3
chr3_24150000	38.93	chr3
chr3_24200000	41.728	chr3
chr3_24250000	38.4	chr3
chr3_24300000	38.074	chr3
chr3_24350000	37.666	chr3
chr3_24400000	36.304	chr3
chr3_24450000	39.326	chr3
chr3_24500000	37.742	chr3
chr3_24550000	37.852	chr3
chr3_24600000	36.498	chr3
chr3_24650000	37.288	chr3
chr3_24700000	38.102	chr3
chr3_24750000	36.974	chr3
chr3_24800000	37.734	chr3
chr3_24850000	37.706	chr3
chr3_24900000	37.278	chr3
chr3_24950000	37.59	chr3
chr3_25000000	38.752	chr3
chr3_25050000	36.366	chr3
chr3_25100000	37.788	chr3
chr3_25150000	37.622	chr3
chr3_25200000	37.518	chr3
chr3_25250000	39.646	chr3
chr3_25300000	40.036	chr3
chr3_25350000	39.854	chr3
chr3_25400000	40.468	chr3
chr3_25450000	40.062	chr3
chr3_25500000	40.914	chr3
chr3_25550000	44.184	chr3
chr3_25600000	34.43	chr3
chr3_25650000	39.74	chr3
chr3_25700000	36.31	chr3
chr3_25750000	39.308	chr3
chr3_25800000	38.258	chr3
chr3_25850000	38.732	chr3
chr3_25900000	37.868	chr3
chr3_25950000	38.498	chr3
chr3_26000000	37.164	chr3
chr3_26050000	38.672	chr3
chr3_26100000	38.15	chr3
chr3_26150000	38.36	chr3
chr3_26200000	37.952	chr3
chr3_26250000	38.054	chr3
chr3_26300000	39.47	chr3
chr3_26350000	37.682	chr3
chr3_26400000	36.816	chr3
chr3_26450000	36.462	chr3
chr3_26500000	38.716	chr3
chr3_26550000	38.394	chr3
chr3_26600000	40.494	chr3
chr3_26650000	38.5	chr3
chr3_26700000	38.374	chr3
chr3_26750000	38.668	chr3
chr3_26800000	36.392	chr3
chr3_26850000	38.228	chr3
chr3_26900000	36.526	chr3
chr3_26950000	38.586	chr3
chr3_27000000	39.634	chr3
chr3_27050000	39.574	chr3
chr3_27100000	37.678	chr3
chr3_27150000	37.542	chr3
chr3_27200000	37.864	chr3
chr3_27250000	38.354	chr3
chr3_27300000	39.192	chr3
chr3_27350000	36.59	chr3
chr3_27400000	36.452	chr3
chr3_27450000	41.158	chr3
chr3_27500000	42.41	chr3
chr3_27550000	44.008	chr3
chr3_27600000	42.042	chr3
chr3_27650000	40.22	chr3
chr3_27700000	42.266	chr3
chr3_27750000	39.922	chr3
chr3_27800000	39.322	chr3
chr3_27850000	37.656	chr3
chr3_27900000	38.084	chr3
chr3_27950000	37.176	chr3
chr3_28000000	38.408	chr3
chr3_28050000	38.222	chr3
chr3_28100000	37.482	chr3
chr3_28150000	36.226	chr3
chr3_28200000	38.794	chr3
chr3_28250000	35.286	chr3
chr3_28300000	35.1	chr3
chr3_28350000	36.228	chr3
chr3_28400000	36.902	chr3
chr3_28450000	35.1	chr3
chr3_28500000	36.688	chr3
chr3_28550000	39.598	chr3
chr3_28600000	38.07	chr3
chr3_28650000	39.31	chr3
chr3_28700000	38.186	chr3
chr3_28750000	38.324	chr3
chr3_28800000	38.022	chr3
chr3_28850000	36.844	chr3
chr3_28900000	37.854	chr3
chr3_28950000	37.03	chr3
chr3_29000000	35.366	chr3
chr3_29050000	36.926	chr3
chr3_29100000	37.204	chr3
chr3_29150000	37.038	chr3
chr3_29200000	36.488	chr3
chr3_29250000	37.264	chr3
chr3_29300000	36.044	chr3
chr3_29350000	37.04	chr3
chr3_29400000	36.156	chr3
chr3_29450000	37.136	chr3
chr3_29500000	36.828	chr3
chr3_29550000	36.268	chr3
chr3_29600000	35.69	chr3
chr3_29650000	36.516	chr3
chr3_29700000	37.408	chr3
chr3_29750000	36.136	chr3
chr3_29800000	34.718	chr3
chr3_29850000	36.228	chr3
chr3_29900000	34.574	chr3
chr3_29950000	37.646	chr3
chr3_30000000	36.52	chr3
chr3_30050000	38.838	chr3
chr3_30100000	37.854	chr3
chr3_30150000	37.002	chr3
chr3_30200000	36.686	chr3
chr3_30250000	37.83	chr3
chr3_30300000	36.714	chr3
chr3_30350000	37.546	chr3
chr3_30400000	36.248	chr3
chr3_30450000	38.292	chr3
chr3_30500000	38.746	chr3
chr3_30550000	36.63	chr3
chr3_30600000	40.306	chr3
chr3_30650000	41.15	chr3
chr3_30700000	37.602	chr3
chr3_30750000	38.566	chr3
chr3_30800000	37.816	chr3
chr3_30850000	38.284	chr3
chr3_30900000	39.892	chr3
chr3_30950000	39.024	chr3
chr3_31000000	39.976	chr3
chr3_31050000	39.21	chr3
chr3_31100000	38.13	chr3
chr3_31150000	40.388	chr3
chr3_31200000	40.636	chr3
chr3_31250000	40.16	chr3
chr3_31300000	40.976	chr3
chr3_31350000	38.532	chr3
chr3_31400000	39.476	chr3
chr3_31450000	40.364	chr3
chr3_31500000	39.514	chr3
chr3_31550000	35.644	chr3
chr3_31600000	36.1	chr3
chr3_31650000	43.644	chr3
chr3_31700000	42.946	chr3
chr3_31750000	41.46	chr3
chr3_31800000	42.362	chr3
chr3_31850000	42.128	chr3
chr3_31900000	42.404	chr3
chr3_31950000	41.788	chr3
chr3_32000000	41.346	chr3
chr3_32050000	43.108	chr3
chr3_32100000	44.12	chr3
chr3_32150000	43.344	chr3
chr3_32200000	43.666	chr3
chr3_32250000	41.732	chr3
chr3_32300000	43.512	chr3
chr3_32350000	44.826	chr3
chr3_32400000	44.148	chr3
chr3_32450000	43.132	chr3
chr3_32500000	39.324	chr3
chr3_32550000	42.63	chr3
chr3_32600000	41.416	chr3
chr3_32650000	43.75	chr3
chr3_32700000	40.664	chr3
chr3_32750000	46.114	chr3
chr3_32800000	46.728	chr3
chr3_32850000	45.048	chr3
chr3_32900000	44.28	chr3
chr3_32950000	43.712	chr3
chr3_33000000	43.232	chr3
chr3_33050000	44.52	chr3
chr3_33100000	44.578	chr3
chr3_33150000	41.346	chr3
chr3_33200000	40.72	chr3
chr3_33250000	40.112	chr3
chr3_33300000	36.272	chr3
chr3_33350000	40.684	chr3
chr3_33400000	41.358	chr3
chr3_33450000	41.734	chr3
chr3_33500000	38.316	chr3
chr3_33550000	36.186	chr3
chr3_33600000	35.366	chr3
chr3_33650000	36.66	chr3
chr3_33700000	39.332	chr3
chr3_33750000	39.976	chr3
chr3_33800000	37.136	chr3
chr3_33850000	39.134	chr3
chr3_33900000	43.194	chr3
chr3_33950000	41.62	chr3
chr3_34000000	42.034	chr3
chr3_34050000	39.654	chr3
chr3_34100000	39.94	chr3
chr3_34150000	39.096	chr3
chr3_34200000	39.168	chr3
chr3_34250000	41.636	chr3
chr3_34300000	37.154	chr3
chr3_34350000	39.7	chr3
chr3_34400000	38.568	chr3
chr3_34450000	37.578	chr3
chr3_34500000	38.8	chr3
chr3_34550000	36.318	chr3
chr3_34600000	35.216	chr3
chr3_34650000	37.426	chr3
chr3_34700000	36.232	chr3
chr3_34750000	37.962	chr3
chr3_34800000	36.974	chr3
chr3_34850000	37.078	chr3
chr3_34900000	36.478	chr3
chr3_34950000	35.832	chr3
chr3_35000000	36.076	chr3
chr3_35050000	34.868	chr3
chr3_35100000	35.95	chr3
chr3_35150000	36.294	chr3
chr3_35200000	36.478	chr3
chr3_35250000	36.308	chr3
chr3_35300000	33.952	chr3
chr3_35350000	36.452	chr3
chr3_35400000	35.864	chr3
chr3_35450000	36.16	chr3
chr3_35500000	35.712	chr3
chr3_35550000	35.154	chr3
chr3_35600000	36.418	chr3
chr3_35650000	35.6	chr3
chr3_35700000	37.004	chr3
chr3_35750000	36.882	chr3
chr3_35800000	37.282	chr3
chr3_35850000	37.452	chr3
chr3_35900000	35.916	chr3
chr3_35950000	36.348	chr3
chr3_36000000	35.248	chr3
chr3_36050000	37.264	chr3
chr3_36100000	37.89	chr3
chr3_36150000	37.502	chr3
chr3_36200000	36.122	chr3
chr3_36250000	36.56	chr3
chr3_36300000	39.206	chr3
chr3_36350000	38.514	chr3
chr3_36400000	40.154	chr3
chr3_36450000	40.424	chr3
chr3_36500000	39.476	chr3
chr3_36550000	38.284	chr3
chr3_36600000	39.95	chr3
chr3_36650000	39.032	chr3
chr3_36700000	43.534	chr3
chr3_36750000	41.398	chr3
chr3_36800000	44.268	chr3
chr3_36850000	41.648	chr3
chr3_36900000	44.488	chr3
chr3_36950000	41.884	chr3
chr3_37000000	41.848	chr3
chr3_37050000	38.726	chr3
chr3_37100000	37.328	chr3
chr3_37150000	41.598	chr3
chr3_37200000	44.95	chr3
chr3_37250000	38.88	chr3
chr3_37300000	36.522	chr3
chr3_37350000	40.188	chr3
chr3_37400000	42.444	chr3
chr3_37450000	46.636	chr3
chr3_37500000	45.348	chr3
chr3_37550000	44.994	chr3
chr3_37600000	42.934	chr3
chr3_37650000	43.84	chr3
chr3_37700000	45.228	chr3
chr3_37750000	43.026	chr3
chr3_37800000	43.636	chr3
chr3_37850000	42.93	chr3
chr3_37900000	42.95	chr3
chr3_37950000	47.346	chr3
chr3_38000000	51.944	chr3
chr3_38050000	48.31	chr3
chr3_38100000	49.88	chr3
chr3_38150000	39.212	chr3
chr3_38200000	37.996	chr3
chr3_38250000	44.97	chr3
chr3_38300000	46.218	chr3
chr3_38350000	45.408	chr3
chr3_38400000	41.894	chr3
chr3_38450000	47.06	chr3
chr3_38500000	43.604	chr3
chr3_38550000	48.548	chr3
chr3_38600000	53.338	chr3
chr3_38650000	41.556	chr3
chr3_38700000	44.68	chr3
chr3_38750000	39.934	chr3
chr3_38800000	42.48	chr3
chr3_38850000	38.084	chr3
chr3_38900000	40.478	chr3
chr3_38950000	43.49	chr3
chr3_39000000	39.478	chr3
chr3_39050000	40.918	chr3
chr3_39100000	50.88	chr3
chr3_39150000	49.258	chr3
chr3_39200000	42.914	chr3
chr3_39250000	45.888	chr3
chr3_39300000	39.674	chr3
chr3_39350000	43.668	chr3
chr3_39400000	45.028	chr3
chr3_39450000	40.44	chr3
chr3_39500000	39.824	chr3
chr3_39550000	41.702	chr3
chr3_39600000	39.338	chr3
chr3_39650000	38.276	chr3
chr3_39700000	37.996	chr3
chr3_39750000	40.426	chr3
chr3_39800000	39.48	chr3
chr3_39850000	37.748	chr3
chr3_39900000	37.466	chr3
chr3_39950000	39.654	chr3
chr3_40000000	40.434	chr3
chr3_40050000	41.066	chr3
chr3_40100000	40.738	chr3
chr3_40150000	43.8	chr3
chr3_40200000	41.442	chr3
chr3_40250000	39.658	chr3
chr3_40300000	41.816	chr3
chr3_40350000	40.56	chr3
chr3_40400000	41.048	chr3
chr3_40450000	44.388	chr3
chr3_40500000	42.48	chr3
chr3_40550000	43.344	chr3
chr3_40600000	42.808	chr3
chr3_40650000	40.446	chr3
chr3_40700000	40.794	chr3
chr3_40750000	43.638	chr3
chr3_40800000	38.238	chr3
chr3_40850000	43.232	chr3
chr3_40900000	40.288	chr3
chr3_40950000	40.77	chr3
chr3_41000000	40.744	chr3
chr3_41050000	43.772	chr3
chr3_41100000	43.574	chr3
chr3_41150000	42.622	chr3
chr3_41200000	39.888	chr3
chr3_41250000	41.292	chr3
chr3_41300000	40.886	chr3
chr3_41350000	40.202	chr3
chr3_41400000	38.062	chr3
chr3_41450000	38.212	chr3
chr3_41500000	38.206	chr3
chr3_41550000	39.33	chr3
chr3_41600000	39.06	chr3
chr3_41650000	38.636	chr3
chr3_41700000	37.052	chr3
chr3_41750000	38.224	chr3
chr3_41800000	40.066	chr3
chr3_41850000	38.948	chr3
chr3_41900000	41.168	chr3
chr3_41950000	43.69	chr3
chr3_42000000	45.01	chr3
chr3_42050000	44.64	chr3
chr3_42100000	44.6	chr3
chr3_42150000	45.042	chr3
chr3_42200000	44.636	chr3
chr3_42250000	44.298	chr3
chr3_42300000	40.962	chr3
chr3_42350000	43.288	chr3
chr3_42400000	44.844	chr3
chr3_42450000	43.27	chr3
chr3_42500000	53.242	chr3
chr3_42550000	42.794	chr3
chr3_42600000	37.926	chr3
chr3_42650000	53.854	chr3
chr3_42700000	48.854	chr3
chr3_42750000	43.826	chr3
chr3_42800000	42.75	chr3
chr3_42850000	45.412	chr3
chr3_42900000	42.006	chr3
chr3_42950000	43.472	chr3
chr3_43000000	46.202	chr3
chr3_43050000	46.066	chr3
chr3_43100000	41.758	chr3
chr3_43150000	44.99	chr3
chr3_43200000	42.212	chr3
chr3_43250000	42.06	chr3
chr3_43300000	38.734	chr3
chr3_43350000	45.376	chr3
chr3_43400000	40.128	chr3
chr3_43450000	40.104	chr3
chr3_43500000	38.45	chr3
chr3_43550000	39.598	chr3
chr3_43600000	40.826	chr3
chr3_43650000	40.836	chr3
chr3_43700000	41.532	chr3
chr3_43750000	46.85	chr3
chr3_43800000	39.794	chr3
chr3_43850000	45.718	chr3
chr3_43900000	42.616	chr3
chr3_43950000	43.19	chr3
chr3_44000000	43.148	chr3
chr3_44050000	44.394	chr3
chr3_44100000	44.89	chr3
chr3_44150000	41.636	chr3
chr3_44200000	39.772	chr3
chr3_44250000	36.314	chr3
chr3_44300000	38.918	chr3
chr3_44350000	38.472	chr3
chr3_44400000	47.498	chr3
chr3_44450000	43.136	chr3
chr3_44500000	44.562	chr3
chr3_44550000	45.336	chr3
chr3_44600000	39.762	chr3
chr3_44650000	43.178	chr3
chr3_44700000	41.732	chr3
chr3_44750000	40.988	chr3
chr3_44800000	40.01	chr3
chr3_44850000	46.218	chr3
chr3_44900000	48.064	chr3
chr3_44950000	45.112	chr3
chr3_45000000	47.024	chr3
chr3_45050000	45.594	chr3
chr3_45100000	44.924	chr3
chr3_45150000	46.498	chr3
chr3_45200000	47.7	chr3
chr3_45250000	41.994	chr3
chr3_45300000	45.558	chr3
chr3_45350000	42.068	chr3
chr3_45400000	40.902	chr3
chr3_45450000	41.744	chr3
chr3_45500000	43.9	chr3
chr3_45550000	48.086	chr3
chr3_45600000	46.6	chr3
chr3_45650000	44.056	chr3
chr3_45700000	38.404	chr3
chr3_45750000	47.64	chr3
chr3_45800000	40.972	chr3
chr3_45850000	41.916	chr3
chr3_45900000	47.538	chr3
chr3_45950000	46.946	chr3
chr3_46000000	42.644	chr3
chr3_46050000	43.076	chr3
chr3_46100000	42.306	chr3
chr3_46150000	39.374	chr3
chr3_46200000	42.992	chr3
chr3_46250000	42.232	chr3
chr3_46300000	39.712	chr3
chr3_46350000	44.39	chr3
chr3_46400000	45.824	chr3
chr3_46450000	47.702	chr3
chr3_46500000	42.222	chr3
chr3_46550000	44.31	chr3
chr3_46600000	43.058	chr3
chr3_46650000	53.896	chr3
chr3_46700000	49.598	chr3
chr3_46750000	40.734	chr3
chr3_46800000	44.602	chr3
chr3_46850000	57.278	chr3
chr3_46900000	51.91	chr3
chr3_46950000	53.56	chr3
chr3_47000000	46.67	chr3
chr3_47050000	38.918	chr3
chr3_47100000	40.362	chr3
chr3_47150000	43.898	chr3
chr3_47200000	45.29	chr3
chr3_47250000	46.828	chr3
chr3_47300000	44.686	chr3
chr3_47350000	47.648	chr3
chr3_47400000	52.25	chr3
chr3_47450000	46.154	chr3
chr3_47500000	47.878	chr3
chr3_47550000	47.798	chr3
chr3_47600000	40.888	chr3
chr3_47650000	39.73	chr3
chr3_47700000	41.034	chr3
chr3_47750000	46.222	chr3
chr3_47800000	49.928	chr3
chr3_47850000	47.14	chr3
chr3_47900000	42.342	chr3
chr3_47950000	40.824	chr3
chr3_48000000	42.232	chr3
chr3_48050000	45.458	chr3
chr3_48100000	47.756	chr3
chr3_48150000	46.468	chr3
chr3_48200000	50.596	chr3
chr3_48250000	45.098	chr3
chr3_48300000	41.878	chr3
chr3_48350000	42.628	chr3
chr3_48400000	55.384	chr3
chr3_48450000	48.922	chr3
chr3_48500000	50.924	chr3
chr3_48550000	58.868	chr3
chr3_48600000	55.032	chr3
chr3_48650000	53.984	chr3
chr3_48700000	47.072	chr3
chr3_48750000	43.384	chr3
chr3_48800000	43.874	chr3
chr3_48850000	47.702	chr3
chr3_48900000	45.562	chr3
chr3_48950000	47.318	chr3
chr3_49000000	52.064	chr3
chr3_49050000	47.176	chr3
chr3_49100000	54.348	chr3
chr3_49150000	52.07	chr3
chr3_49200000	45.368	chr3
chr3_49250000	47.982	chr3
chr3_49300000	47.104	chr3
chr3_49350000	47.482	chr3
chr3_49400000	49.554	chr3
chr3_49450000	49.026	chr3
chr3_49500000	48.334	chr3
chr3_49550000	44.38	chr3
chr3_49600000	49.396	chr3
chr3_49650000	57.264	chr3
chr3_49700000	51.952	chr3
chr3_49750000	46.752	chr3
chr3_49800000	51.504	chr3
chr3_49850000	54.176	chr3
chr3_49900000	50.682	chr3
chr3_49950000	42.79	chr3
chr3_50000000	43.298	chr3
chr3_50050000	45.878	chr3
chr3_50100000	51.712	chr3
chr3_50150000	57.096	chr3
chr3_50200000	57.302	chr3
chr3_50250000	57.824	chr3
chr3_50300000	55.482	chr3
chr3_50350000	57.958	chr3
chr3_50400000	55.928	chr3
chr3_50450000	54.83	chr3
chr3_50500000	55.55	chr3
chr3_50550000	54.35	chr3
chr3_50600000	54.354	chr3
chr3_50650000	45.344	chr3
chr3_50700000	39.596	chr3
chr3_50750000	38.562	chr3
chr3_50800000	39.232	chr3
chr3_50850000	38.922	chr3
chr3_50900000	38.632	chr3
chr3_50950000	38.682	chr3
chr3_51000000	37.1	chr3
chr3_51050000	38.652	chr3
chr3_51100000	40.702	chr3
chr3_51150000	39.976	chr3
chr3_51200000	41.502	chr3
chr3_51250000	41.158	chr3
chr3_51300000	43.364	chr3
chr3_51350000	49.962	chr3
chr3_51400000	42.194	chr3
chr3_51450000	44.274	chr3
chr3_51500000	47.276	chr3
chr3_51550000	43.404	chr3
chr3_51600000	45.036	chr3
chr3_51650000	51.002	chr3
chr3_51700000	47.42	chr3
chr3_51750000	40.876	chr3
chr3_51800000	42.096	chr3
chr3_51850000	43.898	chr3
chr3_51900000	48.314	chr3
chr3_51950000	55.654	chr3
chr3_52000000	55.764	chr3
chr3_52050000	56.554	chr3
chr3_52100000	50.512	chr3
chr3_52150000	50.13	chr3
chr3_52200000	53.394	chr3
chr3_52250000	48.446	chr3
chr3_52300000	53.09	chr3
chr3_52350000	57.464	chr3
chr3_52400000	52.92	chr3
chr3_52450000	54.694	chr3
chr3_52500000	56.228	chr3
chr3_52550000	41.528	chr3
chr3_52600000	39.752	chr3
chr3_52650000	41.734	chr3
chr3_52700000	44.014	chr3
chr3_52750000	48.98	chr3
chr3_52800000	54.534	chr3
chr3_52850000	47.148	chr3
chr3_52900000	39.596	chr3
chr3_52950000	40.198	chr3
chr3_53000000	42.726	chr3
chr3_53050000	48.264	chr3
chr3_53100000	47.004	chr3
chr3_53150000	56.214	chr3
chr3_53200000	50.726	chr3
chr3_53250000	47.152	chr3
chr3_53300000	41.298	chr3
chr3_53350000	41.936	chr3
chr3_53400000	41.442	chr3
chr3_53450000	42.736	chr3
chr3_53500000	42.272	chr3
chr3_53550000	43.724	chr3
chr3_53600000	43.602	chr3
chr3_53650000	42.042	chr3
chr3_53700000	46.598	chr3
chr3_53750000	48.01	chr3
chr3_53800000	50.396	chr3
chr3_53850000	41.822	chr3
chr3_53900000	38.452	chr3
chr3_53950000	42.4	chr3
chr3_54000000	43.87	chr3
chr3_54050000	42.882	chr3
chr3_54100000	43.98	chr3
chr3_54150000	43.608	chr3
chr3_54200000	42.162	chr3
chr3_54250000	42.25	chr3
chr3_54300000	42.99	chr3
chr3_54350000	41.882	chr3
chr3_54400000	39.766	chr3
chr3_54450000	40.33	chr3
chr3_54500000	42.6	chr3
chr3_54550000	42.028	chr3
chr3_54600000	44.616	chr3
chr3_54650000	43.394	chr3
chr3_54700000	40.324	chr3
chr3_54750000	41.092	chr3
chr3_54800000	42.136	chr3
chr3_54850000	44.642	chr3
chr3_54900000	42.818	chr3
chr3_54950000	43.386	chr3
chr3_55000000	38.37	chr3
chr3_55050000	40.416	chr3
chr3_55100000	40.352	chr3
chr3_55150000	41.168	chr3
chr3_55200000	39.794	chr3
